id,title,description,content,sourceLink,sourcePublishedAt,author,sourceMedia,sourceReferenceImages,sourceVideos
457,Seedance 2.0 Character Transformation Prompt,"A detailed Chinese prompt for Seedance 2.0 describing how to transform a single face photo and several clothing images into a video sequence. The video features the model approaching the camera while changing outfits and adopting different expressions (playful, cool, cute, surprised, handsome), utilizing specific visual effects like fisheye lens, ghosting, and flickering, referencing a provided video for style.",参考 【图片1】 里模特的五官长相。模特分别穿着第2-6张参考图里的服装凑近镜头，做出调皮、冷酷、可爱、惊讶、耍帅的造型，每一个造型穿着不同服装，每次更换，画面伴随会切镜，参考视频的里鱼眼镜头效果、重影闪烁的炫影画面效果，参考 【视频1】 的效果,https://x.com/msjiaozhu/status/2023644589572473265,2026-02-17T06:24:02.000Z,"{""name"":""MapleShaw"",""link"":""https://x.com/msjiaozhu""}",[],[],"[{""id"":""699555d279241a00048bc8df"",""url"":""https://video.twimg.com/amplify_video/2023644507926126592/vid/avc1/834x1112/lFWH5hnAIyBcjuHg.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023644507926126592/img/_vFnK88EvUXaEbgj.jpg"",""caption"":null}]"
456,Muscular Man Bench Pressing in Gym,"A prompt used to generate a video of a muscular man bench pressing heavy weights in a gym, viewed from the side, with the man sweating a lot. Generated using Seedance 2.0 via 豆包.com.",The muscular man in the picture is doing a bench press with heavy weight in a gym. Side view. He is sweating a lot.,https://x.com/NamekoKing777/status/2023784022388994503,2026-02-17T15:38:05.000Z,"{""name"":""NamekoKing777"",""link"":""https://x.com/NamekoKing777""}",[],[],"[{""id"":""699555d179241a00048bc8de"",""url"":""https://video.twimg.com/amplify_video/2023781898745769988/vid/avc1/1280x720/-AzBm8_YYBu5vV9a.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023781898745769988/img/BcIK7W6AInknCHgA.jpg"",""caption"":null}]"
455,Elon Musk as The Amazing Bulk on Joe Rogan's Podcast,"A prompt for Seedance 2.0 generating a video of Elon Musk appearing as 'The Amazing Bulk' on Joe Rogan's podcast, advertising 'Perp Schmeg' with an ASMR style.","Elon Musk as the Amazing Bulk on Joe Rogan’s podcast, advertising Perp Schmeg; ASMR",https://x.com/bulkedsol/status/2023612284543672639,2026-02-17T04:15:40.000Z,"{""name"":""bulk"",""link"":""https://x.com/bulkedsol""}",[],[],"[{""id"":""699555cf79241a00048bc8dd"",""url"":""https://video.twimg.com/amplify_video/2023612231934775298/vid/avc1/1080x1080/DS7GoKxdFk2nXw98.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023612231934775298/img/L0eWEmB0lEOTyXAZ.jpg"",""caption"":null}]"
454,1990s OVA Anime Realism Prompt,"A detailed prompt designed to generate animation in the style of 1990s OVA anime, emphasizing realism, crisp linework, restrained cel shading, subtle film grain, and high-contrast lighting for ultra-fast, impactful sakuga cuts.","1990s OVA anime realism (Prod I.G + Otomo), Japanese full-color, crisp thin genga linework, restrained cel shading + gentle gradients, subtle film grain, sharp shadows, high-contrast rim light. 24fps ultra-fast sakuga cuts, smear+impact frames, light motion blur",https://x.com/horacedodd/status/2023557921465135433,2026-02-17T00:39:39.000Z,"{""name"":""Horace Dodd"",""link"":""https://x.com/horacedodd""}",[],[],"[{""id"":""699555ce79241a00048bc8dc"",""url"":""https://video.twimg.com/amplify_video/2023552017864728576/vid/avc1/1920x824/6eNzETIn_aoLPiop.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023552017864728576/img/6eZgVf5l4KCSNwUf.jpg"",""caption"":null}]"
453,First-Person POV Cinematic Sequence (Part 1),"The first part of a multi-tweet prompt sequence, setting the scene with a first-person perspective, ultra-hyper-realistic cinematic style, focusing on a hand holding a modern Bluetooth speaker in a subway station with a woman dressed in contemporary corporate fashion.","First-person POV, ultra-hyper-realistic cinematic sequence, 8k. Foreground: A hand holds a modern minimalist bluetooth speaker. Background: A modern subway station where a woman dressed in 2020s corporate fashion (beige oversized blazer, wide-leg trousers) is waiting. ⏬",https://x.com/aimovio/status/2023907302193889351,2026-02-17T23:47:57.000Z,"{""name"":""Aimovio"",""link"":""https://x.com/aimovio""}",[],[],"[{""id"":""699555cedfba7e000434d3e0"",""url"":""https://video.twimg.com/amplify_video/2023906056288825346/vid/avc1/720x1280/HNLnR0hcGsDj9Eky.mp4?tag=14"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023906056288825346/img/1bO1XVzInft9Iikx.jpg"",""caption"":null}]"
452,Car Chase with Transforming Robot,"A prompt for generating a movie scene involving a high-speed car chase in the Bronx where a police car pursues a Mustang, which then dramatically transforms into a giant flying robot and escapes.","movie scene , a car chase at full speed, with a police car chasing a Mustang in the streets of the Bronx, then suddenly the Mustang transforms into a giant flying robot and fly away",https://x.com/SupaMikeZ/status/2023997383395168634,2026-02-18T05:45:54.000Z,"{""name"":""Supa Mike"",""link"":""https://x.com/SupaMikeZ""}",[],[],"[{""id"":""6996a756e731a6000410c4b9"",""url"":""https://video.twimg.com/amplify_video/2023997179103506432/vid/avc1/1280x720/p9Nt6iQefFtDb5Pc.mp4?tag=14"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023997179103506432/img/Sj3AnKi6ZMDaHlDY.jpg"",""caption"":null}]"
451,Seedance 2.0 Mukbang Video Prompt,"A detailed prompt for generating a 15-second vertical AI short video in a realistic style, depicting a young woman eating spicy hot pot takeout in a rented room, with specific instructions for camera angle, lighting, appearance, background details, dialogue in Chaoshan dialect, and sound effects.","9:16竖屏，15秒，写实生活风格，暖黄室内光， 手机支架视角略微仰拍，画面中一个二十多岁的女生【图片1】坐在出租屋的小桌前， 素颜只涂了口红，头发随意扎成丸子头，穿着一件洗得发白的灰色oversized卫衣， 面前摆着一份刚拆开的麻辣烫外卖，热气腾腾，红油汤底， 旁边散落着手机、纸巾和一罐打开的可乐， 背景是普通出租屋客厅，墙上贴着一个小小的福字， 窗户外隐约能看到对面楼的万家灯火， 女生一边用筷子夹起一块藕片吹了吹塞进嘴里，一边对着镜头含糊地说话， 嘴角沾了点红油，随手用手背擦了一下，又夹起一根粉丝呲溜吸进去， 说到什么地方突然笑了，筷子指着镜头，嘴里还嚼着东西，眼睛弯成月牙， 然后又低头继续扒拉麻辣烫，表情自然松弛。 
台词（女生，轻松随意语气，讲潮汕话）：""今年过年无等内，一个人在深圳……诶，这个麻辣烫还真不赖！阿姆打电话来问我几时嫁，我讲我嫁给麻辣烫了啦哈哈哈。"" 音效：筷子碰塑料碗的声音、吸粉丝的呲溜声、窗外隐约的鞭炮声、手机偶尔的消息提示音。 
禁止：任何文字、字幕、LOGO或水印",https://x.com/msjiaozhu/status/2023995701022347601,2026-02-18T05:39:13.000Z,"{""name"":""MapleShaw"",""link"":""https://x.com/msjiaozhu""}",[],[],"[{""id"":""6996a769d3a6c500042a2c99"",""url"":""https://video.twimg.com/amplify_video/2023995609930436608/vid/avc1/720x1280/YsnPY43d6VNL1VdP.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023995609930436608/img/ZDfm8UcFA8-gyRi_.jpg"",""caption"":null}]"
450,Pepe the Frog Speedcubing Animation Prompt,A detailed prompt for Seedance 2.0 to generate a high-quality animated scene of the character Pepe the Frog intensely speedcubing a Rubik’s cube with realistic finger tricks and cinematic camera work.,"A high-quality animated scene of a Pepe the Frog character intensely speedcubing a standard 3x3 Rubik’s cube at a professional cubing desk. Pepe is sitting in front of a speedcubing mat and timer, rapidly solving the cube with realistic finger tricks (F2L, OLL, PLL movements), hands moving extremely fast with motion blur. The cube turns smoothly and accurately with correct color stickers. Pepe looks focused and competitive, slightly sweating, eyes locked onto the cube. Camera angle is dynamic — starting with a close-up on the cube and zooming out to reveal Pepe mid-solve. Soft desk lighting, esports-style setup in the background. The solve finishes in under 6 seconds and Pepe slams the timer dramatically. Smooth animation, cinematic lighting, depth of field, shallow focus, ultra-detailed, 60fps, studio quality.",https://x.com/khushaltwt/status/2023729856736096401,2026-02-17T12:02:51.000Z,"{""name"":""khzl"",""link"":""https://x.com/khushaltwt""}",[],[],"[{""id"":""699555cadfba7e000434d3dd"",""url"":""https://video.twimg.com/amplify_video/2023729656021807104/vid/avc1/1280x720/tEp014HgkUKVcBNb.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023729656021807104/img/_tkcgQdqLxYJAG_w.jpg"",""caption"":null}]"
449,Surreal Futuristic Megacity Descent,"A highly detailed, multi-paragraph prompt for generating a surreal, anime-style cinematic aerial shot. It describes a futuristic megacity at night with impossible geometry, and a serene woman in flowing robes gracefully descending through the air, focusing on camera movement and atmospheric details.","A surreal cinematic aerial shot of a futuristic мегacity at night, filled with towering skyscrapers and multi-level looping highways twisting in impossible geometry. Streams of car headlights and taillights form glowing ribbons of motion.
A serene anime-style woman wearing flowing white robes (kimono-inspired) floats and falls gracefully through the air between the looping highways. Her sleeves and fabric billow in slow motion, giving an ethereal, weightless feel.
The camera tracks her descent from above, rotating and drifting as she passes through spiraling overpasses and interwoven roads. Traffic moves naturally below, light trails streaking through the dark blue city atmosphere.
The environment feels dreamlike and gravity-defying, with massive curved flyovers forming elegant arcs in space. Subtle fog and atmospheric haze add depth and scale.",https://x.com/john_my07/status/2023700948456251817,2026-02-17T10:07:59.000Z,"{""name"":""Johnn"",""link"":""https://x.com/john_my07""}",[],[],"[{""id"":""699555c8dfba7e000434d3dc"",""url"":""https://video.twimg.com/ext_tw_video/2023700865304195072/pu/vid/avc1/1280x720/3CC53Iy5uL0aGcWo.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2023700865304195072/pu/img/GoslHs4Bsi32izyF.jpg"",""caption"":null}]"
448,Cinematic Mummy Chase Sequence,"A detailed, cinematic prompt for an image-to-video generation, describing a chaotic chase sequence where an explorer runs from a giant mummy in an ancient tomb, featuring specific camera movements, sound cues (heavy breathing), and environmental destruction.","A cinematic and chaotic tracking shot with handheld camera motion and camera shake shows an explorer holding an ancient scarab artifact. They are running away from a giant pursuing mummy. Debris and dust clouds can be seen. The mummy is causing sections of the ancient wall to crumble. The explorer runs away frantically while occasionally looking back, you can hear her heavy breathing. She continues running until she narrowly escapes once the mummy almost grabs her but it hits a pillar causing it to fall on itself, the explorer then continues running into the entrance of a tomb.",https://x.com/MrDavids1/status/2023803487515979909,2026-02-17T16:55:26.000Z,"{""name"":""Travis Davids"",""link"":""https://x.com/MrDavids1""}",[],[],"[{""id"":""699555c8dfba7e000434d3db"",""url"":""https://video.twimg.com/amplify_video/2023801852379406336/vid/avc1/1920x1080/_JmZhelMhR93zcaN.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023801852379406336/img/eXXiGitQWlm8NBMP.jpg"",""caption"":null}]"
447,Ultra-Realistic Continuous Tiger Chase Shot Prompt,"A highly detailed prompt for an ultra-realistic 15-second continuous chase shot featuring a tiger pursuing a deer. The prompt specifies camera POV (gripping the tiger's tail), biomechanics, environmental interaction, motion parallax, lighting, and the final lunge and takedown.","""Use the uploaded image as the exact first frame.
Create a 15-second ultra-realistic continuous chase shot. The camera is physically gripping the tiger’s tail, locked in a rigid trailing POV. The tail fills the foreground, muscles flexing, skin rippling, fur vibrating from speed and airflow.
Ahead, a deer sprints across the grassy field in panic. Its movement is erratic and unbalanced, fear-driven stride changes and sharp direction shifts clearly visible as the distance rapidly closes.
The tiger accelerates into a full sprint with precise biomechanics: explosive hind-leg extension, visible spine compression and release, tail counterbalancing each stride. Grass flattens under impact, dirt and debris kick up naturally. The horizon trembles subtly from ground force, not artificial camera shake.
Extreme forward velocity creates strong motion parallax in the environment while the tail remains relatively stable due to the physical grip. Micro-oscillations sync perfectly with each stride cycle. Wind roars; fur streams backward consistently.
Lighting stays natural and continuous, shadows strobing beneath the body as legs cycle. No slow motion, no cuts, no stylization.
In the final moments, the tiger lunges, collides with the deer, pins it to the ground, and secures a decisive neck hold. The shot ends mid-action with full weight, tension, and momentum still present.""",https://x.com/soumyattention/status/2023596547397874057,2026-02-17T03:13:08.000Z,"{""name"":""Soumya"",""link"":""https://x.com/soumyattention""}",[],[],"[{""id"":""699555c6dfba7e000434d3da"",""url"":""https://video.twimg.com/amplify_video/2023595616635678725/vid/avc1/1924x1076/kyCdA3W9FsMPF3S4.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023595616635678725/img/E63HdvTKhE2rX83B.jpg"",""caption"":null}]"
446,Podcast Bros App Development Discussion,"A prompt designed to generate a video featuring two podcast hosts discussing how anyone can build an app now, emphasizing that success belongs to those with great taste and mastery of distribution. This prompt was used to compare Seedance 2.0 and Kling 3.0 outputs.","two podcast bros talking about how anyone can build an app now, and the ones who will win are the ones who have great taste and master distribution.",https://x.com/PabloMotoa/status/2023804067617632408,2026-02-17T16:57:44.000Z,"{""name"":""pablo motoa"",""link"":""https://x.com/PabloMotoa""}",[],[],"[{""id"":""699555c5dfba7e000434d3d9"",""url"":""https://video.twimg.com/amplify_video/2023802902205394947/vid/avc1/1280x720/omwU5zrFQSmLIOIe.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023802902205394947/img/mR2_sAGK-ss2R42C.jpg"",""caption"":null}]"
445,Multi-Shot Emotional Sequence Prompt,"A highly detailed, multi-shot prompt for Seedance 2.0 describing character interaction, camera movements (wide shot, close-up, medium two-shot), emotional performance (tears, heavy heaving), and specific sound effects (SFX).","A multi-shot sequence starting from the provided wide shot. Initially, the camera is static; the man on the right slowly touches his hair and gazes upward, leaning his weight into the tree, while the woman on the left tucks her hair and watches him. Then, a sharp cut to a close-up of the man looking at the canopy before he dismissively turns his face away from the lens. A second cut returns to the wide shot as the woman begins walking toward him. The camera tracks her movement, tightening into a medium two-shot as she arrives. She places her hand on his shoulder. Finally, the man makes eye contact, his face breaking into tears with visible, heavy heaving of the chest. SFX: Rustling leaves, muffled footsteps on moss, and the sound of ragged, emotional breathing.",https://x.com/ChillaiKalan__/status/2023595570649330041,2026-02-17T03:09:15.000Z,"{""name"":""K"",""link"":""https://x.com/ChillaiKalan__""}",[],[],"[{""id"":""699555c3dfba7e000434d3d8"",""url"":""https://video.twimg.com/ext_tw_video/2023595534033055744/pu/vid/avc1/1280x548/COw-mRSndMpFCw4f.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2023595534033055744/pu/img/0qmTnXwg3UWPFunZ.jpg"",""caption"":null}]"
444,Claustrophobic Action Scene Prompt,"A detailed prompt for generating a claustrophobic action sequence set in a subway train, featuring close-quarters combat (CQC), flickering lights, reflections, and blood smears.",Subway train CQC fight flickering lights reflections blood smears claustrophobic tracking,https://x.com/pewdenai/status/2023815345493213319,2026-02-17T17:42:33.000Z,"{""name"":""pewden AI"",""link"":""https://x.com/pewdenai""}",[],[],"[{""id"":""699555c2dfba7e000434d3d7"",""url"":""https://video.twimg.com/amplify_video/2023814773331423234/vid/avc1/1280x720/-rxjfBGf8HkdiayJ.mp4?tag=14"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023814773331423234/img/yZmujURoWg_kEiLf.jpg"",""caption"":null}]"
443,Oscar-Winning Scene Generation Prompt,A prompt instructing Seedance 2.0 to act as the best Hollywood director and generate an Oscar-winning scene from a Hollywood movie.,I want you to become the best Hollywood director of all time. Generate the best Oscar-winning scene from a Hollywood movie. Go all in and make no mistake.,https://x.com/aaryan_kakad/status/2023655530087199097,2026-02-17T07:07:30.000Z,"{""name"":""Aaryan Kakad"",""link"":""https://x.com/aaryan_kakad""}",[],[],"[{""id"":""699555c1dfba7e000434d3d6"",""url"":""https://video.twimg.com/amplify_video/2023655470045777922/vid/avc1/1174x660/6Qmturq8FN9IvMvo.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023655470045777922/img/fG0SzLrT2eWm1x7g.jpg"",""caption"":null}]"
442,Zombie Movie Inspired by Train to Busan,A prompt for generating a zombie movie sequence inspired by the film 'Train to Busan' using Seedance 2.,"Zombie movies used to cost millions.

But now it’s one prompt.

Seedance 2 inspired by Train to Busan🔥",https://x.com/doctorwasif/status/2023739433405620719,2026-02-17T12:40:54.000Z,"{""name"":""WasifAI"",""link"":""https://x.com/doctorwasif""}",[],[],"[{""id"":""699555c0dfba7e000434d3d5"",""url"":""https://video.twimg.com/ext_tw_video/2023739183802806272/pu/vid/avc1/1280x720/u24dY189xLnM94OM.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2023739183802806272/pu/img/TWWtKZ97RfjefHEc.jpg"",""caption"":null}]"
441,High-Octane Action Image-to-Video Prompt,"An image-to-video prompt for Seedance 2 focusing on high-octane action, fluid parkour, deep environmental interaction, and cinematic camera dynamics.",High-Octane Action &amp; Stunts (fluid parkour &amp; physics). Deep Environmental Interaction. Cinematic Camera Dynamics,https://x.com/airina_xyz/status/2023752976888987892,2026-02-17T13:34:43.000Z,"{""name"":""AIrina (Virtual Media Net)"",""link"":""https://x.com/airina_xyz""}",[],[],"[{""id"":""699555c0dfba7e000434d3d4"",""url"":""https://video.twimg.com/amplify_video/2023752841236537344/vid/avc1/1280x720/Eq42odqtypxH-Xeg.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023752841236537344/img/u1WBPgBabXLdr40p.jpg"",""caption"":null}]"
440,Dark Fantasy Cinematic Sequence Prompt,"A detailed prompt for generating a dark fantasy cinematic sequence involving a figure in red, a snowy rooftop, a crimson blade, and descending drones, using a single reference image.",A figure in red stands on a snowy rooftop. Crimson blade humming. Three drones descend from the storm.,https://x.com/NaoyaCreates/status/2023733603620753530,2026-02-17T12:17:44.000Z,"{""name"":""Naoya"",""link"":""https://x.com/NaoyaCreates""}",[],[],"[{""id"":""699555bedfba7e000434d3d3"",""url"":""https://video.twimg.com/ext_tw_video/2023733570536144896/pu/vid/avc1/1280x720/a1A4KX6SXFHIZsxZ.mp4?tag=12"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2023733570536144896/pu/img/yYUPyInqnU65bb48.jpg"",""caption"":null}]"
439,Suspenseful Comedy Vlog-Style Video Prompt,"A detailed prompt designed to generate an ultra-realistic, suspenseful comedy video in a vlog-style fixed shot within a bathroom. The scene involves a girl brushing her teeth, her mirror reflection glitching and acting independently, leading to a confused, comedic expression when she returns.","Ultra-realistic vlog-style fixed shot in a bathroom. A girl brushes her teeth and makes silly faces; Her mirror reflection is synced. As she leaves the frame, the reflection stays behind, smirks mischievously at the camera for 2 seconds, then ""glitches"" fast-forward to catch up. The girl returns, look at the empty mirror, and stares at the camera with a confused, comedic expression. Natural lightning, suspenseful comedy vide",https://x.com/Justice53_07_27/status/2023257827939344646,2026-02-16T04:47:11.000Z,"{""name"":""谣言终结者"",""link"":""https://x.com/Justice53_07_27""}",[],[],"[{""id"":""699403bbce677100049886ee"",""url"":""https://video.twimg.com/amplify_video/2023256411011244032/vid/avc1/2560x1440/GVqYsC3difa1lY_d.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023256411011244032/img/D5PkwMMoG8-EPsAi.jpg"",""caption"":null}]"
438,Qipao Evolution Short Film Prompt for Seedance 2.0,"This is a detailed, multi-scene prompt for Seedance 2.0 designed to generate a 15-second commercial short film depicting the evolution of the Qipao (Cheongsam) from the late Qing Dynasty to the 1930s Golden Age. It specifies cinematic style, pacing, music, character development, core transition mechanics, and provides a full storyboard breakdown with scene descriptions, lighting, costume details, and camera movements for four distinct time periods.","《旗袍觉醒 · 15秒爽片版》 
【风格】 电影级老上海质感 + 快节奏商业大片剪辑 强节拍鼓点配乐 胶片颗粒 高对比光影 动作匹配剪辑 8K超清 节奏逐帧递进 情绪持续抬升 
【时长】 15秒
【角色】 同一位东方女性 气质从内敛到锋利 眼神由低垂到直视镜头 肢体从拘谨到掌控全场 
【核心转场机制】 每一次旋转完成一次时代跃迁 动作无缝匹配剪辑
分镜脚本 0–2秒 【清末旗装】 场景：封闭庭院 光线压低 服装： 宽直旗装 高立领 宽袖 厚重刺绣 动作： 低头 慢慢抬眼 鼓点第一次重击 猛然旋转 镜头：中景快速推近 
2–5秒 【1915过渡旗袍】 场景：街道 光线微亮 服装： 袖口变窄 腰线微现 裙摆仍长 动作： 旋转落地 抬头 迈出第一步 节奏开始加快 再次旋转
 5–9秒 【1920年代海派】 场景：上海街头 电车掠过 服装： 丝绸旗袍 腰线清晰 长度至小腿 波浪短发 动作： 步伐明显加速 主动看向镜头 镜头环绕 鼓点加强 干脆利落旋转 9–15秒 【1930年代黄金时代】 场景：霓虹夜景 强光打轮廓 服装： 贴体剪裁 高开衩 无袖 细高跟 红唇 动作： 旋转完成 停下 缓慢走向镜头 镜头由俯视转平视 她直视镜头 气场完全掌控 最后一拍鼓点落下 定格",https://x.com/Michell81147285/status/2023289967561015460,2026-02-16T06:54:53.000Z,"{""name"":""Michelle"",""link"":""https://x.com/Michell81147285""}",[],[],"[{""id"":""699403b0ce677100049886ed"",""url"":""https://video.twimg.com/amplify_video/2023289719791276032/vid/avc1/836x1112/btnl9kG1VemWmc2C.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023289719791276032/img/HtPAnFSd1iKvLsMI.jpg"",""caption"":null}]"
437,Chinese New Year Selfie in New York,"A detailed narrative prompt for generating a video of a girl taking a selfie and then spotting a Chinese New Year celebration in New York, emphasizing character action, dialogue, and a festive atmosphere. This prompt was used with a selfie reference image.","A girl from the angle of her holding up her phone to take a selfie. occasionally she glances around, as if hoping to find signs of the Chinese New Year in New York, she says as she walks: “I wish I’m lucky enough to see people celebrating Chinese New Year on Times Square.” Then the girl spots something and runs over, exclaiming: “This is it. This is my first Spring Festival in New York.” Behind her, the lively sounds of a lion dance performance fill the air, creating a festive, bustling atmosphere full of the spirit of Chinese New Year.",https://x.com/lynneatyoumind/status/2023227331586703737,2026-02-16T02:46:00.000Z,"{""name"":""Lynne Lau"",""link"":""https://x.com/lynneatyoumind""}",[],[],"[{""id"":""699403aece677100049886ec"",""url"":""https://video.twimg.com/amplify_video/2022939001175556096/vid/avc1/1080x1920/o0rd4IDpAP7nO0c5.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2022939001175556096/img/caKM2gZof5bCajsS.jpg"",""caption"":null}]"
436,Wes Anderson Style Movie Trailer Prompt,"A prompt for generating a 15-second movie trailer inspired by Wes Anderson's aesthetic, featuring symmetry, centered composition, and a pastel color palette. The content is a dark-comedy drama about an AI, requiring fast cuts and actors breaking the fourth wall with a deadpan delivery.","Movie trailer, 15 seconds, Wes Anderson-inspired symmetry, centered composition, pastel palette, storybook production design; dark-comedy drama about an AI quietly controlling humans; fast cuts; every actor breaks the fourth wall and speaks directly to the viewer (“you”), deadpan",https://x.com/MaAyyoub/status/2023478251058868284,2026-02-16T19:23:04.000Z,"{""name"":""Ayyoub Ai"",""link"":""https://x.com/MaAyyoub""}",[],[],"[{""id"":""699403aece677100049886eb"",""url"":""https://video.twimg.com/amplify_video/2023474882906927104/vid/avc1/1280x720/Wtsz4nIkQKeE3KwN.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023474882906927104/img/rKi7_T85MkGgXfZT.jpg"",""caption"":null}]"
435,Cinematic Street Dance Battle,"A prompt for generating a 15-second cinematic, photorealistic video of a street dance battle. It specifies a nighttime urban setting with reflective wet pavement, neon lighting, and mist, detailing the scene setup and the action for the first five seconds.","""Generate a 15-second cinematic, photorealistic street dance battle video. Nighttime urban street atmosphere with reflective wet pavement, neon color blocks, and a thin layer of mist. A group of young street dancers forms a semicircle for a dance battle. First 5 seconds: one",https://x.com/LarryPanozzo/status/2023542024603853108,2026-02-16T23:36:28.000Z,"{""name"":""Larry Panozzo"",""link"":""https://x.com/LarryPanozzo""}",[],[],"[{""id"":""699403acce677100049886ea"",""url"":""https://video.twimg.com/amplify_video/2023541454610853888/vid/avc1/1280x720/pt4JUQVDKZymLoSC.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023541454610853888/img/bMjiXZgvEjHowCAm.jpg"",""caption"":null}]"
434,First-Person Dragon Rider Attack,"A prompt for generating a 15-second, first-person point-of-view video of a dragon rider attacking a burning fleet. The prompt specifies a raw, ungraded film footage aesthetic, focusing on the intense action, the rider's grip, and environmental effects like wind, rain, and the rapidly approaching ocean and ships.","First-person POV dragon rider, 15 seconds, raw ungraded film footage feel.
The dragon lurches forward and nosedives toward the burning fleet, the rider's hands grip tighter on the scarred hide, wind and rain intensify hitting the camera lens, the ocean and ships grow rapidly",https://x.com/pixelandpump/status/2023279085238313071,2026-02-16T06:11:39.000Z,"{""name"":""Atul Khola 💊"",""link"":""https://x.com/pixelandpump""}","[""https://pbs.twimg.com/media/HBOfxezagAAA0zj.jpg""]",[],[]
433,Trigun Action Sequence Prompt in MCU/Marvel Style,"A detailed prompt for Seedance 2.0 to generate an action sequence featuring Wolfwood and Hornfreak from the anime 'Trigun', rendered in the style of the MCU/Marvel cinematic universe.",Generate me an action sequence between Wolfwood and Hornfreak from Trigun + MCU/MARVEL STYLE.,https://x.com/insanenredacted/status/2023415401120686311,2026-02-16T15:13:19.000Z,"{""name"":""KJGD | fudgesquared//DKTRPEACE"",""link"":""https://x.com/insanenredacted""}",[],[],"[{""id"":""699403aace677100049886e9"",""url"":""https://video.twimg.com/ext_tw_video/2020170316178214913/pu/vid/avc1/1920x1080/P8mN_KstHkMRF0gI.mp4?tag=19"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/2020170316178214913/pu/img/DiH0BiE3yzYKGZb3.jpg"",""caption"":null}]"
432,Epic Fantasy Anime Action Sequence,"A detailed prompt for generating a short, whimsical hand-drawn Japanese animation sequence featuring an epic fantasy action scene. It specifies soft pastel colors, detailed backgrounds with ancient temples, and dynamic effects like magical wind and glowing particles, emphasizing fluid, exaggerated motion and a sense of wonder and drama.","Epic fantasy anime action sequence in whimsical hand-drawn Japanese animation style: soft pastel colors, lush detailed backgrounds with ancient temples overgrown by vines, magical wind effects, glowing particles, fluid exaggerated motion, sense of wonder and drama.",https://x.com/TechyTricksAI/status/2023352438816649308,2026-02-16T11:03:08.000Z,"{""name"":""TechyTricksAI"",""link"":""https://x.com/TechyTricksAI""}",[],[],"[{""id"":""699403aace677100049886e8"",""url"":""https://video.twimg.com/amplify_video/2023351998821572609/vid/avc1/1280x720/bJadzvxpWsZXYCEv.mp4?tag=21"",""thumbnail"":""https://pbs.twimg.com/amplify_video_thumb/2023351998821572609/img/si3G8VcyBT5qnuWv.jpg"",""caption"":null}]"
